,MUNICIPIO_RES,NOM_MUN,LON_DECIMAL,LAT_DECIMAL,FECHA_INGRESO,TOTAL_POSITIVE,WOMEN_POSITIVE,MEN_POSOTIVE,TOTAL_DEATHS,WOMEN_DEATHS,MEN_DEATHS,TOTAL_UCI,WOMEN_UCI,MEN_UCI
203,16,Cuautepec de Hinojosa,-98.309738,20.03547,04/2020,18,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0
204,16,Cuautepec de Hinojosa,-98.309738,20.03547,05/2020,32,11.0,14.0,9.0,3.0,6.0,4.0,1.0,3.0
205,16,Cuautepec de Hinojosa,-98.309738,20.03547,06/2020,33,6.0,11.0,3.0,1.0,2.0,0.0,0.0,0.0
206,16,Cuautepec de Hinojosa,-98.309738,20.03547,07/2020,66,14.0,20.0,7.0,1.0,6.0,1.0,0.0,1.0
207,16,Cuautepec de Hinojosa,-98.309738,20.03547,08/2020,48,13.0,11.0,14.0,5.0,9.0,0.0,0.0,0.0
208,16,Cuautepec de Hinojosa,-98.309738,20.03547,09/2020,37,9.0,9.0,8.0,2.0,6.0,0.0,0.0,0.0
209,16,Cuautepec de Hinojosa,-98.309738,20.03547,10/2020,32,8.0,7.0,6.0,2.0,4.0,1.0,0.0,1.0
210,16,Cuautepec de Hinojosa,-98.309738,20.03547,11/2020,51,12.0,10.0,7.0,2.0,5.0,0.0,0.0,0.0
211,16,Cuautepec de Hinojosa,-98.309738,20.03547,12/2020,85,26.0,26.0,21.0,11.0,10.0,1.0,1.0,0.0
212,9,El Arenal,-98.911046,20.221424,01/2021,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
213,9,El Arenal,-98.911046,20.221424,02/2020,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
214,9,El Arenal,-98.911046,20.221424,03/2020,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
215,9,El Arenal,-98.911046,20.221424,04/2020,5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
216,9,El Arenal,-98.911046,20.221424,05/2020,8,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0
217,9,El Arenal,-98.911046,20.221424,06/2020,11,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
218,9,El Arenal,-98.911046,20.221424,07/2020,21,10.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0
219,9,El Arenal,-98.911046,20.221424,08/2020,31,11.0,9.0,13.0,3.0,10.0,0.0,0.0,0.0
220,9,El Arenal,-98.911046,20.221424,09/2020,9,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
221,9,El Arenal,-98.911046,20.221424,10/2020,13,3.0,6.0,6.0,2.0,4.0,1.0,1.0,0.0
222,9,El Arenal,-98.911046,20.221424,11/2020,24,6.0,7.0,2.0,1.0,1.0,2.0,2.0,0.0
223,9,El Arenal,-98.911046,20.221424,12/2020,23,7.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0
224,20,EloxochitlÃ¡n,-98.809141,20.746718,05/2020,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
225,20,EloxochitlÃ¡n,-98.809141,20.746718,06/2020,4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
226,20,EloxochitlÃ¡n,-98.809141,20.746718,07/2020,8,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0
227,20,EloxochitlÃ¡n,-98.809141,20.746718,08/2020,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
228,20,EloxochitlÃ¡n,-98.809141,20.746718,09/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,20,EloxochitlÃ¡n,-98.809141,20.746718,10/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,20,EloxochitlÃ¡n,-98.809141,20.746718,11/2020,3,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
231,20,EloxochitlÃ¡n,-98.809141,20.746718,12/2020,10,1.0,4.0,5.0,2.0,3.0,2.0,0.0,2.0
232,21,Emiliano Zapata,-98.547416,19.657008,01/2020,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
233,21,Emiliano Zapata,-98.547416,19.657008,01/2021,9,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
234,21,Emiliano Zapata,-98.547416,19.657008,02/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,21,Emiliano Zapata,-98.547416,19.657008,03/2020,6,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
236,21,Emiliano Zapata,-98.547416,19.657008,04/2020,5,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
237,21,Emiliano Zapata,-98.547416,19.657008,05/2020,20,4.0,8.0,5.0,1.0,4.0,0.0,0.0,0.0
238,21,Emiliano Zapata,-98.547416,19.657008,06/2020,47,14.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0
239,21,Emiliano Zapata,-98.547416,19.657008,07/2020,149,45.0,54.0,5.0,1.0,4.0,0.0,0.0,0.0
240,21,Emiliano Zapata,-98.547416,19.657008,08/2020,47,11.0,13.0,4.0,1.0,3.0,0.0,0.0,0.0
241,21,Emiliano Zapata,-98.547416,19.657008,09/2020,21,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
242,21,Emiliano Zapata,-98.547416,19.657008,10/2020,51,16.0,15.0,5.0,2.0,3.0,0.0,0.0,0.0
243,21,Emiliano Zapata,-98.547416,19.657008,11/2020,34,7.0,9.0,4.0,0.0,4.0,1.0,0.0,1.0
244,21,Emiliano Zapata,-98.547416,19.657008,12/2020,35,10.0,11.0,4.0,3.0,1.0,0.0,0.0,0.0
245,22,Epazoyucan,-98.636209,20.018022,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,22,Epazoyucan,-98.636209,20.018022,01/2021,13,6.0,6.0,6.0,2.0,4.0,2.0,1.0,1.0
247,22,Epazoyucan,-98.636209,20.018022,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,22,Epazoyucan,-98.636209,20.018022,04/2020,6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
249,22,Epazoyucan,-98.636209,20.018022,05/2020,17,4.0,7.0,6.0,2.0,4.0,1.0,0.0,1.0
250,22,Epazoyucan,-98.636209,20.018022,06/2020,21,4.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0
251,22,Epazoyucan,-98.636209,20.018022,07/2020,19,2.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0
252,22,Epazoyucan,-98.636209,20.018022,08/2020,25,9.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0
253,22,Epazoyucan,-98.636209,20.018022,09/2020,31,9.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0
254,22,Epazoyucan,-98.636209,20.018022,10/2020,48,19.0,9.0,5.0,2.0,3.0,0.0,0.0,0.0
255,22,Epazoyucan,-98.636209,20.018022,11/2020,21,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
256,22,Epazoyucan,-98.636209,20.018022,12/2020,67,18.0,15.0,10.0,4.0,6.0,1.0,0.0,1.0
257,23,Francisco I. Madero,-99.088894,20.245186,01/2020,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
258,23,Francisco I. Madero,-99.088894,20.245186,01/2021,11,6.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0
259,23,Francisco I. Madero,-99.088894,20.245186,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,23,Francisco I. Madero,-99.088894,20.245186,04/2020,10,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0
261,23,Francisco I. Madero,-99.088894,20.245186,05/2020,13,3.0,5.0,4.0,1.0,3.0,1.0,0.0,1.0
262,23,Francisco I. Madero,-99.088894,20.245186,06/2020,24,7.0,5.0,4.0,2.0,2.0,3.0,1.0,2.0
263,23,Francisco I. Madero,-99.088894,20.245186,07/2020,26,7.0,8.0,9.0,4.0,5.0,0.0,0.0,0.0
264,23,Francisco I. Madero,-99.088894,20.245186,08/2020,69,28.0,29.0,14.0,5.0,9.0,3.0,2.0,1.0
265,23,Francisco I. Madero,-99.088894,20.245186,09/2020,52,13.0,21.0,17.0,6.0,11.0,2.0,1.0,1.0
266,23,Francisco I. Madero,-99.088894,20.245186,10/2020,33,5.0,11.0,4.0,1.0,3.0,3.0,0.0,3.0
267,23,Francisco I. Madero,-99.088894,20.245186,11/2020,21,5.0,9.0,5.0,1.0,4.0,2.0,0.0,2.0
268,23,Francisco I. Madero,-99.088894,20.245186,12/2020,43,10.0,11.0,8.0,2.0,6.0,1.0,1.0,0.0
269,24,Huasca de Ocampo,-98.577615,20.203611,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,24,Huasca de Ocampo,-98.577615,20.203611,01/2021,2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
271,24,Huasca de Ocampo,-98.577615,20.203611,02/2020,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
272,24,Huasca de Ocampo,-98.577615,20.203611,03/2020,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273,24,Huasca de Ocampo,-98.577615,20.203611,04/2020,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
274,24,Huasca de Ocampo,-98.577615,20.203611,05/2020,7,1.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0
275,24,Huasca de Ocampo,-98.577615,20.203611,06/2020,9,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0
276,24,Huasca de Ocampo,-98.577615,20.203611,07/2020,8,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
277,24,Huasca de Ocampo,-98.577615,20.203611,08/2020,14,7.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
278,24,Huasca de Ocampo,-98.577615,20.203611,09/2020,8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
279,24,Huasca de Ocampo,-98.577615,20.203611,10/2020,15,5.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0
280,24,Huasca de Ocampo,-98.577615,20.203611,11/2020,12,5.0,6.0,1.0,0.0,1.0,3.0,2.0,1.0
281,24,Huasca de Ocampo,-98.577615,20.203611,12/2020,27,7.0,2.0,5.0,2.0,3.0,1.0,1.0,0.0
282,25,Huautla,-98.286821,21.031387,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,25,Huautla,-98.286821,21.031387,01/2021,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
284,25,Huautla,-98.286821,21.031387,02/2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,25,Huautla,-98.286821,21.031387,05/2020,6,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
286,25,Huautla,-98.286821,21.031387,06/2020,10,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
287,25,Huautla,-98.286821,21.031387,07/2020,7,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
288,25,Huautla,-98.286821,21.031387,08/2020,7,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
289,25,Huautla,-98.286821,21.031387,09/2020,13,2.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
290,25,Huautla,-98.286821,21.031387,10/2020,14,4.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0
291,25,Huautla,-98.286821,21.031387,11/2020,6,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
292,25,Huautla,-98.286821,21.031387,12/2020,15,4.0,3.0,6.0,3.0,3.0,2.0,1.0,1.0
293,26,Huazalingo,-98.507748,20.980303,01/2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,26,Huazalingo,-98.507748,20.980303,01/2021,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,26,Huazalingo,-98.507748,20.980303,06/2020,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
296,26,Huazalingo,-98.507748,20.980303,07/2020,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,26,Huazalingo,-98.507748,20.980303,08/2020,4,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
298,26,Huazalingo,-98.507748,20.980303,09/2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,26,Huazalingo,-98.507748,20.980303,10/2020,7,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
300,26,Huazalingo,-98.507748,20.980303,11/2020,10,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
301,26,Huazalingo,-98.507748,20.980303,12/2020,7,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
302,27,Huehuetla,-98.078424,20.460306,01/2021,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
303,27,Huehuetla,-98.078424,20.460306,02/2020,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
304,27,Huehuetla,-98.078424,20.460306,04/2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,27,Huehuetla,-98.078424,20.460306,05/2020,3,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
306,27,Huehuetla,-98.078424,20.460306,06/2020,13,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0
307,27,Huehuetla,-98.078424,20.460306,07/2020,10,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0
308,27,Huehuetla,-98.078424,20.460306,08/2020,38,6.0,17.0,5.0,1.0,4.0,0.0,0.0,0.0
309,27,Huehuetla,-98.078424,20.460306,09/2020,36,6.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0
310,27,Huehuetla,-98.078424,20.460306,10/2020,23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,27,Huehuetla,-98.078424,20.460306,11/2020,26,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
312,27,Huehuetla,-98.078424,20.460306,12/2020,7,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
313,28,Huejutla de Reyes,-98.420595,21.139212,01/2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,28,Huejutla de Reyes,-98.420595,21.139212,01/2021,40,10.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0
315,28,Huejutla de Reyes,-98.420595,21.139212,02/2020,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
316,28,Huejutla de Reyes,-98.420595,21.139212,03/2020,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
317,28,Huejutla de Reyes,-98.420595,21.139212,04/2020,17,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
318,28,Huejutla de Reyes,-98.420595,21.139212,05/2020,79,16.0,30.0,15.0,7.0,8.0,4.0,0.0,4.0
319,28,Huejutla de Reyes,-98.420595,21.139212,06/2020,275,48.0,87.0,24.0,4.0,20.0,4.0,1.0,3.0
320,28,Huejutla de Reyes,-98.420595,21.139212,07/2020,291,48.0,81.0,27.0,10.0,17.0,2.0,1.0,1.0
321,28,Huejutla de Reyes,-98.420595,21.139212,08/2020,137,23.0,30.0,14.0,7.0,7.0,3.0,1.0,2.0
322,28,Huejutla de Reyes,-98.420595,21.139212,09/2020,129,29.0,34.0,11.0,4.0,7.0,3.0,2.0,1.0
323,28,Huejutla de Reyes,-98.420595,21.139212,10/2020,199,27.0,42.0,8.0,2.0,6.0,0.0,0.0,0.0
324,28,Huejutla de Reyes,-98.420595,21.139212,11/2020,184,48.0,37.0,7.0,4.0,3.0,3.0,1.0,2.0
325,28,Huejutla de Reyes,-98.420595,21.139212,12/2020,211,37.0,55.0,16.0,4.0,12.0,0.0,0.0,0.0
326,29,Huichapan,-99.651181,20.375313,01/2020,31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
327,29,Huichapan,-99.651181,20.375313,01/2021,15,5.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0
328,29,Huichapan,-99.651181,20.375313,02/2020,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
329,29,Huichapan,-99.651181,20.375313,03/2020,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
330,29,Huichapan,-99.651181,20.375313,04/2020,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
331,29,Huichapan,-99.651181,20.375313,05/2020,26,7.0,9.0,7.0,3.0,4.0,2.0,1.0,1.0
332,29,Huichapan,-99.651181,20.375313,06/2020,34,8.0,11.0,4.0,2.0,2.0,3.0,1.0,2.0
333,29,Huichapan,-99.651181,20.375313,07/2020,66,17.0,17.0,5.0,3.0,2.0,2.0,0.0,2.0
334,29,Huichapan,-99.651181,20.375313,08/2020,63,13.0,20.0,2.0,0.0,2.0,3.0,2.0,1.0
335,29,Huichapan,-99.651181,20.375313,09/2020,58,13.0,11.0,2.0,2.0,0.0,1.0,1.0,0.0
336,29,Huichapan,-99.651181,20.375313,10/2020,76,15.0,14.0,2.0,1.0,1.0,1.0,0.0,1.0
337,29,Huichapan,-99.651181,20.375313,11/2020,93,39.0,26.0,3.0,1.0,2.0,4.0,2.0,2.0
338,29,Huichapan,-99.651181,20.375313,12/2020,145,54.0,50.0,13.0,4.0,9.0,4.0,1.0,3.0
339,30,Ixmiquilpan,-99.218774,20.484868,01/2020,8,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
340,30,Ixmiquilpan,-99.218774,20.484868,01/2021,23,10.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0
341,30,Ixmiquilpan,-99.218774,20.484868,02/2020,21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
342,30,Ixmiquilpan,-99.218774,20.484868,03/2020,6,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
343,30,Ixmiquilpan,-99.218774,20.484868,04/2020,11,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
344,30,Ixmiquilpan,-99.218774,20.484868,05/2020,33,5.0,9.0,7.0,4.0,3.0,1.0,0.0,1.0
345,30,Ixmiquilpan,-99.218774,20.484868,06/2020,58,13.0,22.0,12.0,3.0,9.0,0.0,0.0,0.0
346,30,Ixmiquilpan,-99.218774,20.484868,07/2020,143,45.0,56.0,23.0,5.0,18.0,0.0,0.0,0.0
347,30,Ixmiquilpan,-99.218774,20.484868,08/2020,119,36.0,28.0,10.0,3.0,7.0,1.0,1.0,0.0
348,30,Ixmiquilpan,-99.218774,20.484868,09/2020,85,18.0,19.0,9.0,2.0,7.0,1.0,0.0,1.0
349,30,Ixmiquilpan,-99.218774,20.484868,10/2020,107,20.0,34.0,6.0,0.0,6.0,1.0,0.0,1.0
350,30,Ixmiquilpan,-99.218774,20.484868,11/2020,151,51.0,48.0,17.0,5.0,12.0,5.0,3.0,2.0
351,30,Ixmiquilpan,-99.218774,20.484868,12/2020,133,32.0,51.0,20.0,7.0,13.0,8.0,2.0,6.0
352,31,Jacala de Ledezma,-99.188569,21.008296,01/2021,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
353,31,Jacala de Ledezma,-99.188569,21.008296,02/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,31,Jacala de Ledezma,-99.188569,21.008296,04/2020,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
355,31,Jacala de Ledezma,-99.188569,21.008296,05/2020,3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
356,31,Jacala de Ledezma,-99.188569,21.008296,06/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,31,Jacala de Ledezma,-99.188569,21.008296,07/2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,31,Jacala de Ledezma,-99.188569,21.008296,08/2020,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,31,Jacala de Ledezma,-99.188569,21.008296,09/2020,8,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
360,31,Jacala de Ledezma,-99.188569,21.008296,10/2020,7,1.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0
361,31,Jacala de Ledezma,-99.188569,21.008296,11/2020,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
362,31,Jacala de Ledezma,-99.188569,21.008296,12/2020,10,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
363,32,JaltocÃ¡n,-98.538324,21.133132,05/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,32,JaltocÃ¡n,-98.538324,21.133132,06/2020,34,5.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0
365,32,JaltocÃ¡n,-98.538324,21.133132,07/2020,7,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
366,32,JaltocÃ¡n,-98.538324,21.133132,08/2020,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,32,JaltocÃ¡n,-98.538324,21.133132,09/2020,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
368,32,JaltocÃ¡n,-98.538324,21.133132,10/2020,11,3.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0
369,32,JaltocÃ¡n,-98.538324,21.133132,11/2020,26,6.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0
370,32,JaltocÃ¡n,-98.538324,21.133132,12/2020,11,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
371,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,01/2021,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
372,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,03/2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,05/2020,18,6.0,7.0,7.0,4.0,3.0,2.0,1.0,1.0
374,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,06/2020,22,5.0,9.0,5.0,2.0,3.0,1.0,0.0,1.0
375,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,07/2020,9,1.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0
376,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,08/2020,9,0.0,3.0,4.0,0.0,4.0,1.0,0.0,1.0
377,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,09/2020,8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
378,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,10/2020,7,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
379,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,11/2020,15,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
380,33,JuÃ¡rez Hidalgo,-98.828861,20.783717000000006,12/2020,22,8.0,6.0,8.0,5.0,3.0,2.0,1.0,1.0
381,40,La MisiÃ³n,-99.123187,21.099419,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,40,La MisiÃ³n,-99.123187,21.099419,03/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,40,La MisiÃ³n,-99.123187,21.099419,06/2020,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
384,40,La MisiÃ³n,-99.123187,21.099419,08/2020,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
385,40,La MisiÃ³n,-99.123187,21.099419,09/2020,3,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
386,40,La MisiÃ³n,-99.123187,21.099419,10/2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,40,La MisiÃ³n,-99.123187,21.099419,11/2020,4,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
388,40,La MisiÃ³n,-99.123187,21.099419,12/2020,6,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
389,34,Lolotla,-98.717289,20.841164000000006,01/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,34,Lolotla,-98.717289,20.841164000000006,01/2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,34,Lolotla,-98.717289,20.841164000000006,02/2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,34,Lolotla,-98.717289,20.841164000000006,04/2020,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
393,34,Lolotla,-98.717289,20.841164000000006,05/2020,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
394,34,Lolotla,-98.717289,20.841164000000006,06/2020,3,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
395,34,Lolotla,-98.717289,20.841164000000006,07/2020,5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
396,34,Lolotla,-98.717289,20.841164000000006,08/2020,11,3.0,3.0,4.0,1.0,3.0,1.0,0.0,1.0
397,34,Lolotla,-98.717289,20.841164000000006,09/2020,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
398,34,Lolotla,-98.717289,20.841164000000006,10/2020,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
399,34,Lolotla,-98.717289,20.841164000000006,11/2020,7,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
400,34,Lolotla,-98.717289,20.841164000000006,12/2020,12,3.0,7.0,4.0,1.0,3.0,1.0,0.0,1.0
401,35,Metepec,-98.322164,20.23841,01/2021,3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
